index,Unnamed: 0,itemid,hasbird,filename,primary_label,filepath,frames,sr,duration,fold,0,1,preds
1377,1377,159989,0,159989.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/159989.wav.npy,441000,44100,10.0,0,0.7215678,0.27843216,0
1381,1381,189844,0,189844.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/189844.wav.npy,441000,44100,10.0,0,0.72439414,0.27560586,0
1390,1390,103376,0,103376.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/103376.wav.npy,441000,44100,10.0,0,0.7309401,0.2690599,0
1394,1394,113982,0,113982.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/113982.wav.npy,441000,44100,10.0,0,0.7292623,0.27073774,0
1396,1396,155121,0,155121.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/155121.wav.npy,441000,44100,10.0,0,0.6821578,0.3178422,0
1397,1397,65247,0,65247.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/65247.wav.npy,441000,44100,10.0,0,0.730997,0.26900297,0
1407,1407,104936,0,104936.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/104936.wav.npy,441000,44100,10.0,0,0.71284616,0.28715387,0
1408,1408,88225,0,88225.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/88225.wav.npy,441000,44100,10.0,0,0.73013,0.26986998,0
1416,1416,164162,0,164162.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/164162.wav.npy,441000,44100,10.0,0,0.73027706,0.26972294,0
1419,1419,52879,1,52879.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/52879.wav.npy,441000,44100,10.0,0,0.2938091,0.70619094,1
1421,1421,121887,1,121887.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/121887.wav.npy,441000,44100,10.0,0,0.27215156,0.7278485,1
1424,1424,1046,0,1046.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/1046.wav.npy,441000,44100,10.0,0,0.7135227,0.2864773,0
1430,1430,189856,0,189856.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/189856.wav.npy,441000,44100,10.0,0,0.73030925,0.26969072,0
1434,1434,94400,0,94400.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/94400.wav.npy,441000,44100,10.0,0,0.7296507,0.2703493,0
1437,1437,104575,1,104575.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/104575.wav.npy,441000,44100,10.0,0,0.70139736,0.29860264,0
1446,1446,25067,0,25067.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/25067.wav.npy,441000,44100,10.0,0,0.6988287,0.30117133,0
1456,1456,131689,1,131689.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/131689.wav.npy,441000,44100,10.0,0,0.7309945,0.26900545,0
1470,1470,69081,1,69081.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/69081.wav.npy,441000,44100,10.0,0,0.5025266,0.49747345,0
1490,1490,121362,0,121362.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/121362.wav.npy,441000,44100,10.0,0,0.7310083,0.2689917,0
1492,1492,113332,0,113332.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/113332.wav.npy,441000,44100,10.0,0,0.7230469,0.27695313,0
1498,1498,146229,0,146229.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/146229.wav.npy,441000,44100,10.0,0,0.731014,0.26898605,0
1501,1501,165281,0,165281.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/165281.wav.npy,441000,44100,10.0,0,0.73088694,0.26911306,0
1503,1503,152985,0,152985.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/152985.wav.npy,441000,44100,10.0,0,0.7256126,0.27438745,0
1507,1507,58647,0,58647.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/58647.wav.npy,441000,44100,10.0,0,0.7188944,0.28110555,0
1512,1512,75966,1,75966.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/75966.wav.npy,441000,44100,10.0,0,0.27058053,0.7294194,1
1523,1523,113148,0,113148.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/113148.wav.npy,441000,44100,10.0,0,0.7127457,0.28725424,0
1535,1535,160040,0,160040.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/160040.wav.npy,441000,44100,10.0,0,0.7307716,0.26922843,0
1536,1536,127207,0,127207.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/127207.wav.npy,441000,44100,10.0,0,0.71810734,0.28189263,0
1541,1541,31040,0,31040.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/31040.wav.npy,441000,44100,10.0,0,0.7274637,0.27253625,0
1552,1552,156666,1,156666.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/156666.wav.npy,441000,44100,10.0,0,0.7309055,0.2690945,0
1556,1556,16007,0,16007.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/16007.wav.npy,441000,44100,10.0,0,0.73082775,0.26917228,0
1560,1560,42140,1,42140.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/42140.wav.npy,441000,44100,10.0,0,0.27229983,0.7277002,1
1561,1561,64468,0,64468.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/64468.wav.npy,441000,44100,10.0,0,0.7283383,0.2716617,0
1577,1577,15295,0,15295.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/15295.wav.npy,441000,44100,10.0,0,0.72691023,0.27308977,0
1583,1583,113340,0,113340.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/113340.wav.npy,441000,44100,10.0,0,0.728426,0.27157405,0
1585,1585,173442,1,173442.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/173442.wav.npy,441000,44100,10.0,0,0.27065283,0.7293471,1
1592,1592,17511,0,17511.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/17511.wav.npy,441000,44100,10.0,0,0.5219167,0.47808328,0
1593,1593,44681,0,44681.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/44681.wav.npy,441000,44100,10.0,0,0.69814503,0.301855,0
1598,1598,71050,1,71050.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/71050.wav.npy,441000,44100,10.0,0,0.4098933,0.59010667,1
1601,1601,162487,0,162487.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/162487.wav.npy,441000,44100,10.0,0,0.6315809,0.36841917,0
1605,1605,169249,0,169249.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/169249.wav.npy,441000,44100,10.0,0,0.73086554,0.26913443,0
1606,1606,77749,0,77749.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/77749.wav.npy,441000,44100,10.0,0,0.7310139,0.26898617,0
1608,1608,87940,0,87940.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/87940.wav.npy,441000,44100,10.0,0,0.72398734,0.27601272,0
1611,1611,179389,1,179389.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/179389.wav.npy,441000,44100,10.0,0,0.7242602,0.27573976,0
1616,1616,9219,0,9219.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/9219.wav.npy,441000,44100,10.0,0,0.7289998,0.2710002,0
1617,1617,74217,0,74217.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/74217.wav.npy,441000,44100,10.0,0,0.7272394,0.27276066,0
1620,1620,144075,0,144075.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/144075.wav.npy,441000,44100,10.0,0,0.72998345,0.2700165,0
1625,1625,101460,0,101460.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/101460.wav.npy,441000,44100,10.0,0,0.7309986,0.26900136,0
1627,1627,187732,0,187732.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/187732.wav.npy,441000,44100,10.0,0,0.7250175,0.27498254,0
1631,1631,171175,0,171175.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/171175.wav.npy,441000,44100,10.0,0,0.7259147,0.27408534,0
1641,1641,113353,0,113353.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/113353.wav.npy,441000,44100,10.0,0,0.72726655,0.27273345,0
1645,1645,131485,0,131485.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/131485.wav.npy,441000,44100,10.0,0,0.72090197,0.279098,0
1651,1651,127799,0,127799.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/127799.wav.npy,441000,44100,10.0,0,0.7297712,0.2702288,0
1652,1652,169534,0,169534.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/169534.wav.npy,441000,44100,10.0,0,0.6792459,0.32075408,0
1653,1653,40825,1,40825.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/40825.wav.npy,441000,44100,10.0,0,0.2750207,0.7249793,1
1654,1654,3186,1,3186.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/3186.wav.npy,441000,44100,10.0,0,0.26899588,0.7310041,1
1661,1661,92345,0,92345.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/92345.wav.npy,441000,44100,10.0,0,0.7276235,0.27237648,0
1662,1662,139981,0,139981.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/139981.wav.npy,441000,44100,10.0,0,0.7304438,0.26955625,0
1663,1663,17916,0,17916.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/17916.wav.npy,441000,44100,10.0,0,0.73101383,0.2689862,0
1669,1669,17507,1,17507.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/17507.wav.npy,441000,44100,10.0,0,0.2736071,0.72639287,1
1671,1671,191924,0,191924.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/191924.wav.npy,441000,44100,10.0,0,0.7309164,0.26908362,0
1674,1674,62028,1,62028.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/62028.wav.npy,441000,44100,10.0,0,0.27712598,0.722874,1
1675,1675,126274,1,126274.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/126274.wav.npy,441000,44100,10.0,0,0.5278185,0.47218153,0
1678,1678,127260,0,127260.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/127260.wav.npy,441000,44100,10.0,0,0.7309776,0.26902246,0
1685,1685,140844,0,140844.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/140844.wav.npy,441000,44100,10.0,0,0.72670275,0.27329725,0
1686,1686,1934,0,1934.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/1934.wav.npy,441000,44100,10.0,0,0.72555023,0.27444974,0
1709,1709,136408,1,136408.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/136408.wav.npy,441000,44100,10.0,0,0.5265995,0.4734005,0
1718,1718,80709,0,80709.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/80709.wav.npy,441000,44100,10.0,0,0.7307779,0.26922208,0
1724,1724,100275,0,100275.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/100275.wav.npy,441000,44100,10.0,0,0.34553793,0.65446204,1
1732,1732,160041,0,160041.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/160041.wav.npy,441000,44100,10.0,0,0.73072857,0.26927146,0
1736,1736,38694,0,38694.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/38694.wav.npy,441000,44100,10.0,0,0.73077613,0.2692238,0
1743,1743,2530,0,2530.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/2530.wav.npy,441000,44100,10.0,0,0.7249806,0.27501947,0
1745,1745,113439,1,113439.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/113439.wav.npy,441000,44100,10.0,0,0.43416625,0.5658337,1
1746,1746,188781,1,188781.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/188781.wav.npy,441000,44100,10.0,0,0.26899785,0.73100215,1
1749,1749,76442,1,76442.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/76442.wav.npy,441000,44100,10.0,0,0.4090761,0.5909239,1
1751,1751,132985,0,132985.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/132985.wav.npy,441000,44100,10.0,0,0.73092806,0.2690719,0
1755,1755,71694,0,71694.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/71694.wav.npy,441000,44100,10.0,0,0.7262769,0.27372313,0
1763,1763,127371,0,127371.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/127371.wav.npy,441000,44100,10.0,0,0.72245157,0.27754843,0
1766,1766,76371,0,76371.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/76371.wav.npy,441000,44100,10.0,0,0.7296523,0.2703477,0
1769,1769,39983,0,39983.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/39983.wav.npy,441000,44100,10.0,0,0.72750944,0.27249053,0
1771,1771,62255,0,62255.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/62255.wav.npy,441000,44100,10.0,0,0.42352647,0.57647353,1
1773,1773,111666,0,111666.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/111666.wav.npy,441000,44100,10.0,0,0.7150939,0.2849061,0
1775,1775,139099,1,139099.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/139099.wav.npy,441000,44100,10.0,0,0.7306353,0.26936468,0
1780,1780,157650,0,157650.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/157650.wav.npy,441000,44100,10.0,0,0.7076311,0.2923689,0
1782,1782,133670,0,133670.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/133670.wav.npy,441000,44100,10.0,0,0.6190849,0.38091508,0
1787,1787,126761,0,126761.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/126761.wav.npy,441000,44100,10.0,0,0.7152915,0.2847085,0
1789,1789,71718,0,71718.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/71718.wav.npy,441000,44100,10.0,0,0.7227085,0.27729142,0
1793,1793,60074,0,60074.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/60074.wav.npy,441000,44100,10.0,0,0.731013,0.26898703,0
1799,1799,53683,1,53683.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/53683.wav.npy,441000,44100,10.0,0,0.3694537,0.63054633,1
1803,1803,70323,0,70323.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/70323.wav.npy,441000,44100,10.0,0,0.7279695,0.27203053,0
1815,1815,184636,0,184636.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/184636.wav.npy,441000,44100,10.0,0,0.7110683,0.28893176,0
1816,1816,146275,1,146275.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/146275.wav.npy,441000,44100,10.0,0,0.30702472,0.6929753,1
1817,1817,127800,0,127800.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/127800.wav.npy,441000,44100,10.0,0,0.73039,0.26961002,0
1819,1819,181399,1,181399.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/181399.wav.npy,441000,44100,10.0,0,0.35838327,0.64161676,1
1820,1820,156191,0,156191.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/156191.wav.npy,441000,44100,10.0,0,0.65127695,0.34872305,0
1823,1823,87785,0,87785.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/87785.wav.npy,441000,44100,10.0,0,0.7306681,0.2693318,0
1829,1829,126758,0,126758.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/126758.wav.npy,441000,44100,10.0,0,0.73042434,0.26957566,0
1830,1830,60687,0,60687.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/60687.wav.npy,441000,44100,10.0,0,0.7299558,0.2700442,0
1831,1831,125424,1,125424.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/125424.wav.npy,441000,44100,10.0,0,0.7063238,0.29367623,0
1832,1832,58858,0,58858.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/58858.wav.npy,441000,44100,10.0,0,0.7309745,0.26902547,0
1835,1835,99085,0,99085.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/99085.wav.npy,441000,44100,10.0,0,0.72965693,0.2703431,0
1839,1839,44978,0,44978.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/44978.wav.npy,441000,44100,10.0,0,0.7182972,0.28170282,0
1844,1844,155095,0,155095.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/155095.wav.npy,441000,44100,10.0,0,0.72993946,0.27006054,0
1849,1849,187863,0,187863.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/187863.wav.npy,441000,44100,10.0,0,0.65705603,0.34294403,0
1851,1851,144077,0,144077.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/144077.wav.npy,441000,44100,10.0,0,0.7002884,0.2997116,0
1861,1861,157240,0,157240.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/157240.wav.npy,441000,44100,10.0,0,0.7204,0.27960008,0
1868,1868,39446,0,39446.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/39446.wav.npy,441000,44100,10.0,0,0.72881067,0.2711893,0
1877,1877,157762,1,157762.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/157762.wav.npy,441000,44100,10.0,0,0.2691068,0.7308932,1
1881,1881,68151,0,68151.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/68151.wav.npy,441000,44100,10.0,0,0.72980666,0.27019334,0
1891,1891,36736,0,36736.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/36736.wav.npy,441000,44100,10.0,0,0.7188833,0.28111675,0
1892,1892,147933,0,147933.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/147933.wav.npy,441000,44100,10.0,0,0.65988755,0.34011242,0
1894,1894,150854,1,150854.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/150854.wav.npy,441000,44100,10.0,0,0.32766598,0.672334,1
1895,1895,155237,1,155237.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/155237.wav.npy,441000,44100,10.0,0,0.28837162,0.7116283,1
1905,1905,145552,0,145552.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/145552.wav.npy,441000,44100,10.0,0,0.7294202,0.2705798,0
1912,1912,80705,1,80705.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/80705.wav.npy,441000,44100,10.0,0,0.2697311,0.73026896,1
1916,1916,63723,0,63723.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/63723.wav.npy,441000,44100,10.0,0,0.5816772,0.41832274,0
1919,1919,192289,0,192289.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/192289.wav.npy,441000,44100,10.0,0,0.7199497,0.28005028,0
1920,1920,155217,0,155217.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/155217.wav.npy,441000,44100,10.0,0,0.7133047,0.28669533,0
1932,1932,66598,0,66598.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/66598.wav.npy,441000,44100,10.0,0,0.73037815,0.26962185,0
1938,1938,139964,0,139964.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/139964.wav.npy,441000,44100,10.0,0,0.7301242,0.26987582,0
1939,1939,17078,0,17078.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/17078.wav.npy,441000,44100,10.0,0,0.7237516,0.27624837,0
1946,1946,16994,1,16994.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/16994.wav.npy,441000,44100,10.0,0,0.7309272,0.26907277,0
1951,1951,187208,0,187208.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/187208.wav.npy,441000,44100,10.0,0,0.71902025,0.28097972,0
1953,1953,168054,0,168054.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/168054.wav.npy,441000,44100,10.0,0,0.73018646,0.2698135,0
1967,1967,87613,0,87613.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/87613.wav.npy,441000,44100,10.0,0,0.7292528,0.27074718,0
1971,1971,187134,0,187134.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/187134.wav.npy,441000,44100,10.0,0,0.7131051,0.28689492,0
1974,1974,73222,1,73222.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/73222.wav.npy,441000,44100,10.0,0,0.2836711,0.71632886,1
1975,1975,87558,0,87558.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/87558.wav.npy,441000,44100,10.0,0,0.6411227,0.35887736,0
1976,1976,194713,0,194713.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/194713.wav.npy,441000,44100,10.0,0,0.73001266,0.2699874,0
1977,1977,118212,1,118212.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/118212.wav.npy,441000,44100,10.0,0,0.33614,0.66386,1
1980,1980,84541,0,84541.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/84541.wav.npy,441000,44100,10.0,0,0.7297244,0.2702756,0
1987,1987,140795,0,140795.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/140795.wav.npy,441000,44100,10.0,0,0.72990394,0.27009606,0
1988,1988,132363,0,132363.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/132363.wav.npy,441000,44100,10.0,0,0.72888374,0.2711162,0
1996,1996,73370,0,73370.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/73370.wav.npy,441000,44100,10.0,0,0.7305882,0.2694118,0
1998,1998,78501,0,78501.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/78501.wav.npy,441000,44100,10.0,0,0.7300162,0.2699838,0
2005,2005,68032,0,68032.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/68032.wav.npy,441000,44100,10.0,0,0.7291391,0.27086094,0
2009,2009,70150,1,70150.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/70150.wav.npy,441000,44100,10.0,0,0.28499055,0.71500945,1
2013,2013,192151,1,192151.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/192151.wav.npy,441000,44100,10.0,0,0.6999622,0.30003783,0
2014,2014,115871,1,115871.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/115871.wav.npy,441000,44100,10.0,0,0.269085,0.730915,1
2021,2021,25901,0,25901.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/25901.wav.npy,441000,44100,10.0,0,0.66500324,0.3349968,0
2025,2025,146743,0,146743.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/146743.wav.npy,441000,44100,10.0,0,0.7265194,0.27348065,0
2030,2030,103560,0,103560.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/103560.wav.npy,441000,44100,10.0,0,0.726659,0.27334103,0
2032,2032,23064,0,23064.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/23064.wav.npy,441000,44100,10.0,0,0.73001844,0.26998162,0
2034,2034,15467,1,15467.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/15467.wav.npy,441000,44100,10.0,0,0.7263951,0.27360487,0
2036,2036,154812,0,154812.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/154812.wav.npy,441000,44100,10.0,0,0.72660565,0.27339435,0
2046,2046,113343,0,113343.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/113343.wav.npy,441000,44100,10.0,0,0.6996793,0.3003207,0
2048,2048,25385,1,25385.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/25385.wav.npy,441000,44100,10.0,0,0.72827184,0.2717282,0
2059,2059,70953,1,70953.wav,bird,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/bird/70953.wav.npy,441000,44100,10.0,0,0.70993257,0.29006743,0
2060,2060,102071,0,102071.wav,nocall,/home/next/Quantum/Quantum-machine-learning-for-high-dimensional-data/input/nocall/102071.wav.npy,441000,44100,10.0,0,0.6808543,0.31914568,0
